Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
8347,2017-10-27 01:39:59.79,SWITCH,BCSU-10 1B004-08 PCU2_D-7,3019,NETWORK SERVICE ENTITY,01 1771 04,2017-10-27 01:40:38.82,..
8348,2017-10-27 01:40:00.77,SWITCH,BCSU-7 1B003-08 PCU2_D-6,3025,NETWORK SERVICE VIRTUAL,01 1771 09,2017-10-27 01:40:00.77,.
8349,2017-10-27 01:40:00.77,SWITCH,BCSU-7 1B003-08 PCU2_D-6,3020,NETWORK SERVICE VIRTUAL,01 1771 09,2017-10-27 01:40:00.77,.
8350,2017-10-27 01:40:00.77,SWITCH,BCSU-7 1B003-08 PCU2_D-6,3019,NETWORK SERVICE ENTITY,01 1771 09,2017-10-27 01:40:42.78,..
8351,2017-10-27 01:40:00.84,SWITCH,BCSU-8 1B004-00 PCU2_D-5,3025,NETWORK SERVICE VIRTUAL,01 1771 24,2017-10-27 01:40:00.84,.
8352,2017-10-27 01:40:00.84,SWITCH,BCSU-8 1B004-00 PCU2_D-5,3020,NETWORK SERVICE VIRTUAL,01 1771 24,2017-10-27 01:40:00.84,.
8353,2017-10-27 01:40:00.84,SWITCH,BCSU-8 1B004-00 PCU2_D-5,3019,NETWORK SERVICE ENTITY,01 1771 24,2017-10-27 01:40:36.86,..
8354,2017-10-27 01:40:00.94,SWITCH,BCSU-10 1B004-08 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,02 1772 05,2017-10-27 01:40:00.94,.
8355,2017-10-27 01:40:00.94,SWITCH,BCSU-10 1B004-08 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,02 1772 05,2017-10-27 01:40:00.94,.
8356,2017-10-27 01:40:00.94,SWITCH,BCSU-10 1B004-08 PCU2_D-8,3019,NETWORK SERVICE ENTITY,02 1772 05,2017-10-27 01:40:40.49,..
8357,2017-10-27 01:40:01.23,SWITCH,BCSU-8 1B004-00 PCU2_D-12,3025,NETWORK SERVICE VIRTUAL,03 177B 38,2017-10-27 01:40:01.23,.
8358,2017-10-27 01:40:01.23,SWITCH,BCSU-8 1B004-00 PCU2_D-12,3020,NETWORK SERVICE VIRTUAL,03 177B 38,2017-10-27 01:40:01.23,.
8359,2017-10-27 01:40:01.23,SWITCH,BCSU-8 1B004-00 PCU2_D-12,3019,NETWORK SERVICE ENTITY,03 177B 38,2017-10-27 01:40:40.27,..
8360,2017-10-27 01:40:29.45,SWITCH,BCSU-8 1B004-00 PCU2_D-11,3025,NETWORK SERVICE VIRTUAL,03 177B 3A,2017-10-27 01:40:44.46,.
8361,2017-10-27 01:40:29.45,SWITCH,BCSU-8 1B004-00 PCU2_D-11,3020,NETWORK SERVICE VIRTUAL,03 177B 3A,2017-10-27 01:40:44.46,.
8362,2017-10-27 01:40:29.56,SWITCH,BCSU-10 1B004-08 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 23,2017-10-27 01:40:44.57,.
8363,2017-10-27 01:40:29.56,SWITCH,BCSU-10 1B004-08 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 23,2017-10-27 01:40:44.57,.
8364,2017-10-27 01:40:29.71,SWITCH,BCSU-7 1B003-08 PCU2_D-7,3025,NETWORK SERVICE VIRTUAL,01 1771 1C,2017-10-27 01:40:32.72,.
8365,2017-10-27 01:40:29.71,SWITCH,BCSU-7 1B003-08 PCU2_D-7,3020,NETWORK SERVICE VIRTUAL,01 1771 1C,2017-10-27 01:40:32.72,.
8366,2017-10-27 01:40:30.04,SWITCH,BCSU-8 1B004-00 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 1F,2017-10-27 01:40:30.05,.
8367,2017-10-27 01:40:30.04,SWITCH,BCSU-8 1B004-00 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 1F,2017-10-27 01:40:30.05,.
8368,2017-10-27 01:40:30.06,SWITCH,BCSU-8 1B004-00 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 1E,2017-10-27 01:40:30.06,.
8369,2017-10-27 01:40:30.06,SWITCH,BCSU-8 1B004-00 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 1E,2017-10-27 01:40:30.06,.
8370,2017-10-27 01:40:30.28,SWITCH,BCSU-7 1B003-08 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,01 1771 1D,2017-10-27 01:40:51.29,.
8371,2017-10-27 01:40:30.28,SWITCH,BCSU-7 1B003-08 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,01 1771 1D,2017-10-27 01:40:51.29,.
8372,2017-10-27 01:40:30.42,SWITCH,BCSU-7 1B003-08 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 18,2017-10-27 01:40:36.42,.
8373,2017-10-27 01:40:30.42,SWITCH,BCSU-7 1B003-08 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 18,2017-10-27 01:40:36.42,.
8374,2017-10-27 01:40:30.47,SWITCH,BCSU-10 1B004-08 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 26,2017-10-27 01:40:30.48,.
8375,2017-10-27 01:40:30.47,SWITCH,BCSU-10 1B004-08 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 26,2017-10-27 01:40:30.48,.
8376,2017-10-27 01:40:30.61,SWITCH,BCSU-7 1B003-08 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 19,2017-10-27 01:40:36.62,.
8377,2017-10-27 01:40:30.61,SWITCH,BCSU-7 1B003-08 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 19,2017-10-27 01:40:36.62,.
8378,2017-10-27 01:40:32.10,SWITCH,BCSU-8 1B004-00 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,01 1771 0B,2017-10-27 01:40:44.11,.
8379,2017-10-27 01:40:32.10,SWITCH,BCSU-8 1B004-00 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,01 1771 0B,2017-10-27 01:40:44.11,.
8380,2017-10-27 01:40:32.81,SWITCH,BCSU-10 1B004-08 PCU2_D-7,3025,NETWORK SERVICE VIRTUAL,01 1771 04,2017-10-27 01:40:38.82,.
8381,2017-10-27 01:40:32.81,SWITCH,BCSU-10 1B004-08 PCU2_D-7,3020,NETWORK SERVICE VIRTUAL,01 1771 04,2017-10-27 01:40:38.82,.
8382,2017-10-27 01:40:33.77,SWITCH,BCSU-7 1B003-08 PCU2_D-6,3025,NETWORK SERVICE VIRTUAL,01 1771 09,2017-10-27 01:40:42.78,.
8383,2017-10-27 01:40:33.77,SWITCH,BCSU-7 1B003-08 PCU2_D-6,3020,NETWORK SERVICE VIRTUAL,01 1771 09,2017-10-27 01:40:42.78,.
8384,2017-10-27 01:40:33.85,SWITCH,BCSU-8 1B004-00 PCU2_D-5,3025,NETWORK SERVICE VIRTUAL,01 1771 24,2017-10-27 01:40:36.86,.
8385,2017-10-27 01:40:33.85,SWITCH,BCSU-8 1B004-00 PCU2_D-5,3020,NETWORK SERVICE VIRTUAL,01 1771 24,2017-10-27 01:40:36.86,.
8386,2017-10-27 01:40:34.26,SWITCH,BCSU-8 1B004-00 PCU2_D-12,3025,NETWORK SERVICE VIRTUAL,03 177B 38,2017-10-27 01:40:40.27,.
8387,2017-10-27 01:40:34.26,SWITCH,BCSU-8 1B004-00 PCU2_D-12,3020,NETWORK SERVICE VIRTUAL,03 177B 38,2017-10-27 01:40:40.27,.
196,2017-10-27 03:01:50.16,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:01:50.36,.
8389,2017-10-27 01:40:34.46,SWITCH,BCSU-10 1B004-08 PCU2_D-8,3209,SUB NETWORK SERVICE,02 1772 02,2017-10-27 01:40:40.48,..
198,2017-10-27 03:01:55.14,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:01:59.55,.
199,2017-10-27 03:01:55.41,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:01:59.22,.
200,2017-10-27 03:01:55.81,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:01:59.21,.
201,2017-10-27 03:01:55.84,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:01:59.10,.
202,2017-10-27 03:01:56.19,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:01:59.23,.
203,2017-10-27 03:01:59.27,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:01:59.33,.
8397,2017-10-27 01:40:59.22,SWITCH,MCMU-1 1A002-03 OMGISI,2175,OSI CLNS LINKAGE,0000 02 0d,2017-10-27 01:41:45.37,..
8398,2017-10-27 01:42:52.29,SWITCH,SWU-4 1A005-00 SL3PRB,2891,LAN SWITCH IS,SWU 4d 00,2017-10-27 02:33:16.20,..
207,2017-10-27 03:02:05.05,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:02:09.14,.
208,2017-10-27 03:02:05.08,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:02:09.15,.
8401,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-10-27 01:45:32.29,..
8402,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3053,ETHERNET INTERFACE FAILURE,00000000 0C 00,2017-10-27 01:45:32.67,..
8403,2017-10-27 01:43:53.40,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:45:32.68,..
8404,2017-10-27 01:43:53.39,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:45:32.69,..
8405,2017-10-27 01:43:53.40,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:45:32.71,..
8406,2017-10-27 01:43:53.40,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:45:32.64,..
8407,2017-10-27 01:43:53.39,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:45:32.71,..
8408,2017-10-27 01:43:53.39,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:45:32.73,..
8409,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:45:32.65,..
8410,2017-10-27 01:43:53.39,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:45:32.67,..
8411,2017-10-27 01:43:53.39,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:45:32.72,..
8412,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:45:32.70,..
8413,2017-10-27 01:43:53.40,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:45:32.67,..
8414,2017-10-27 01:43:53.39,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:45:32.71,..
8415,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:45:32.70,..
8416,2017-10-27 01:43:53.40,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:45:32.69,..
8417,2017-10-27 01:43:53.40,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:45:32.68,..
8418,2017-10-27 01:43:53.39,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:45:32.71,..
8419,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:45:32.63,..
8420,2017-10-27 01:43:53.40,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3053,ETHERNET INTERFACE FAILURE,00000000 0B 00,2017-10-27 01:45:32.68,..
8421,2017-10-27 01:43:53.39,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:45:32.65,..
230,2017-10-27 03:02:26.34,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:02:29.18,.
231,2017-10-27 03:02:26.43,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:02:31.71,.
232,2017-10-27 03:02:26.65,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:02:31.77,.
233,2017-10-27 03:02:30.30,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:02:30.31,.
234,2017-10-27 03:02:31.54,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:02:31.90,.
235,2017-10-27 03:02:31.54,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:02:31.57,.
236,2017-10-27 03:02:31.61,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:02:31.71,.
237,2017-10-27 03:02:35.15,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:02:39.41,.
238,2017-10-27 03:02:35.33,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:02:39.53,.
239,2017-10-27 03:02:35.55,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:02:42.00,.
240,2017-10-27 03:02:35.55,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:02:41.80,.
40,2017-10-27 02:59:45.09,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 02:59:48.95,.
8434,2017-10-27 01:45:41.38,SWITCH,BCSU-10 1B004-08 RCS_BX,2720,TELECOM LINK OVERLOAD,01 346d 5d,2017-10-27 02:15:41.40,..
243,2017-10-27 03:02:40.43,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:02:40.72,.
244,2017-10-27 03:02:40.82,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:02:41.82,.
245,2017-10-27 03:02:41.11,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:02:41.87,.
246,2017-10-27 03:02:41.12,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:02:41.66,.
41,2017-10-27 02:59:45.20,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 02:59:49.13,.
248,2017-10-27 03:02:41.38,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:02:41.95,.
249,2017-10-27 03:02:41.51,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:02:41.87,.
250,2017-10-27 03:02:44.99,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:02:49.38,.
251,2017-10-27 03:02:45.23,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:02:49.22,.
252,2017-10-27 03:02:45.60,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:02:51.74,.
42,2017-10-27 02:59:45.33,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 02:59:49.16,.
254,2017-10-27 03:02:48.96,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:02:49.06,.
255,2017-10-27 03:02:51.07,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:02:51.89,.
256,2017-10-27 03:02:51.15,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:02:51.63,.
257,2017-10-27 03:02:51.21,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:02:51.83,.
258,2017-10-27 03:02:51.31,SWITCH,BCSU-7 1B003-08 IULMAN,2250,FAILURE IN D-CHANNEL,0031 00 00,2017-10-27 03:04:00.71,..
43,2017-10-27 02:59:45.40,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 02:59:49.48,.
8452,2017-10-27 01:51:55.78,TRANSM,SWU-4 1A005-00 AKSELI,3254,LAN DEVICE GENERAL,08 0d 4d,2017-10-27 02:33:02.74,.
8453,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-10-27 01:54:01.93,..
8454,2017-10-27 01:52:23.30,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:54:02.33,..
8455,2017-10-27 01:52:23.30,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:54:02.37,..
8456,2017-10-27 01:52:23.30,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:54:02.29,..
8457,2017-10-27 01:52:23.31,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:54:02.32,..
8458,2017-10-27 01:52:23.30,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:54:02.38,..
8459,2017-10-27 01:52:23.31,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:54:02.29,..
8460,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3053,ETHERNET INTERFACE FAILURE,00000000 0C 00,2017-10-27 01:54:02.29,..
8461,2017-10-27 01:52:23.31,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:54:02.31,..
8462,2017-10-27 01:52:23.30,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:54:02.32,..
8463,2017-10-27 01:52:23.30,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:54:02.27,..
8464,2017-10-27 01:52:23.31,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:54:02.31,..
8465,2017-10-27 01:52:23.30,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:54:02.34,..
8466,2017-10-27 01:52:23.30,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:54:02.32,..
8467,2017-10-27 01:52:23.30,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:54:02.34,..
8468,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:54:02.33,..
8469,2017-10-27 01:52:23.31,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:54:02.33,..
8470,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:54:02.27,..
8471,2017-10-27 01:52:23.31,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:54:02.34,..
8472,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:54:02.34,..
8473,2017-10-27 01:52:23.31,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3053,ETHERNET INTERFACE FAILURE,00000000 0B 00,2017-10-27 01:54:02.29,..
282,2017-10-27 03:03:21.05,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:03:22.07,.
47,2017-10-27 02:59:49.26,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C7 FFFF,2017-10-27 02:59:49.53,.
284,2017-10-27 03:03:21.10,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:03:21.80,.
285,2017-10-27 03:03:21.19,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:03:22.14,.
286,2017-10-27 03:03:21.25,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:03:22.11,.
287,2017-10-27 03:03:21.70,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:03:21.79,.
288,2017-10-27 03:03:24.96,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:03:29.38,.
289,2017-10-27 03:03:25.27,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:03:29.17,.
290,2017-10-27 03:03:25.47,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:03:31.78,.
291,2017-10-27 03:03:25.54,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:03:32.14,.
292,2017-10-27 03:03:29.02,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C1 FFFF,2017-10-27 03:03:29.32,.
293,2017-10-27 03:03:30.03,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-10-27 03:03:30.18,.
294,2017-10-27 03:03:30.26,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:03:30.38,.
295,2017-10-27 03:03:31.02,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:03:31.86,.
296,2017-10-27 03:03:31.06,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:03:31.79,.
297,2017-10-27 03:03:35.06,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:03:38.91,.
298,2017-10-27 03:03:35.31,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:03:39.34,.
299,2017-10-27 03:03:35.66,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:03:41.89,.
300,2017-10-27 03:03:35.66,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:03:41.71,.
301,2017-10-27 03:03:39.90,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:03:40.62,.
302,2017-10-27 03:03:40.32,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:03:41.87,.
303,2017-10-27 03:03:41.09,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:03:41.91,.
304,2017-10-27 03:03:41.13,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:03:42.00,.
305,2017-10-27 03:03:41.36,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:03:41.66,.
273,2017-10-27 03:03:05.91,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:03:09.14,.
51,2017-10-27 02:59:55.24,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 02:59:59.22,.
308,2017-10-27 03:03:41.61,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:03:41.82,.
309,2017-10-27 03:03:45.00,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:03:49.24,.
